Agency_Name,Emission_Year,Facility_Name,Source_Name,Activity_Type,Fuel_Type,Fuel,End_Use_Sector,Technology,Fuel_Quantity,Fuel_Quantity_Units,Mobile_Fuel_Quantity,Mobile_Fuel_Quantity_Units,CO2e_Metric_Tons
California Exposition & State Fair,2011,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,15888,gal,15888,gal,162.21648
California Exposition & State Fair,2011,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2009),4809,gal,0,mi,49.09989
California Exposition & State Fair,2012,Cal Expo,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,9673044,kWh,0,,2289.15516
California Exposition & State Fair,2012,Cal Expo,Gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)",Uncontrolled,27672,gal,0,mi,242.96016
California Exposition & State Fair,2012,Cal Expo,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,121642,therm,0,,644.94588
California Exposition & State Fair,2012,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,9511,gal,9511,gal,97.10731
California Exposition & State Fair,2012,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2010),2030,gal,0,mi,20.7263
California Exposition & State Fair,2013,Cal Expo,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,9380380,kWh,0,,2802.60031
California Exposition & State Fair,2013,Cal Expo,Gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)",Uncontrolled,28948,gal,0,mi,254.16344
California Exposition & State Fair,2013,Cal Expo,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,104892,therm,0,,556.13738
California Exposition & State Fair,2013,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,6543,gal,6543,gal,66.80403
California Exposition & State Fair,2013,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),4160,gal,0,mi,42.4736
California Exposition & State Fair,2014,Cal Expo,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,8398857,kWh,0,,2327.017732
California Exposition & State Fair,2014,Cal Expo,Gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)",Uncontrolled,28948,gal,0,mi,254.16344
California Exposition & State Fair,2014,Cal Expo,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,77937.27,therm,0,,413.5351546
California Exposition & State Fair,2014,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,5134,gal,5134,gal,52.41814
California Exposition & State Fair,2014,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),3875,gal,0,mi,39.56375
California Exposition & State Fair,2015,Cal Expo,Electricity - Market Based,Purchased Electricity - Market Based - Scope 2,Regional Grid-Average,WECC California,2015,Unspecified Technology,8852582,kWh,0,,2252.999024
California Exposition & State Fair,2015,Cal Expo,Gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)",Uncontrolled,37851,gal,0,mi,332.33178
California Exposition & State Fair,2015,Cal Expo,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,66430,therm,0,,352.47758
California Exposition & State Fair,2015,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,5970,gal,5970,gal,60.9537
California Exposition & State Fair,2015,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),3988,gal,0,mi,40.71748
California Exposition & State Fair,2016,Cal Expo,Electricity - Market Based,Purchased Electricity - Market Based - Scope 2,Regional Grid-Average,WECC California,2015,Unspecified Technology,8707255,kWh,0,,2245.713635
California Exposition & State Fair,2016,Cal Expo,Gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)",Uncontrolled,38461,gal,0,mi,337.68758
California Exposition & State Fair,2016,Cal Expo,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,68587,therm,0,,363.922622
California Exposition & State Fair,2016,Cal Expo,Off-Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Construction/Mining Equipment,5602,gal,5602,gal,57.19642
California Exposition & State Fair,2016,Cal Expo,Road Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),3946,gal,0,mi,40.28866
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2010,Cal OES Headquarters,CalEMA Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,2250900,kWh,0,,695.3028895
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2010,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,9970,gal,0,Btu,87.5366
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2010,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2008),1859,gal,0,Btu,18.98039
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2010,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,34251,therm,0,,181.598802
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2010,Cal OES Headquarters,Forklift Propane,Mobile Combustion - Scope 1,Alternative Fuels,Propane,All,Unspecified Technology,879,gal,0,Btu,4.91361
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2011,Cal OES Headquarters,CalEMA Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,2417100,kWh,0,,746.6420606
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2011,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,7700.45,gal,7700.45,mi,67.609951
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2011,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2009),3037.19,gal,3037.19,mi,31.0097099
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2011,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,46448,therm,0,,246.267296
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2011,Cal OES Headquarters,Forklift Propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Commercial,Unspecified Technology,20,gal,0,,0.1118
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2012,Cal OES Headquarters,CalEMA Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,3013848,kWh,0,,900.4551354
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2012,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,5743,gal,0,Btu,50.42354
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2012,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2010),5164,gal,0,Btu,52.72444
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2012,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,37386,therm,0,,198.220572
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2012,Cal OES Headquarters,Forklift Propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Commercial,Unspecified Technology,26,gal,0,,0.14534
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2013,Cal OES Headquarters,CalEMA Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,4203424,kWh,0,,1255.867823
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2013,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,102630,gal,0,mi,900.834825
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2013,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),15943,gal,0,Btu,162.7222295
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2013,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,54642,therm,0,,289.711884
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2013,Cal OES Headquarters,Forklift Propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Industrial,Unspecified Technology,120,gal,0,,0.6865404
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2014,Cal OES Headquarters,CalEMA Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,5644059,kWh,0,,1563.763423
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2014,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,181480,gal,0,mi,1593.3944
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2014,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),12396,gal,0,Btu,126.56316
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2014,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,68351,therm,0,,362.670406
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2014,Cal OES Headquarters,Forklift Propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Industrial,Unspecified Technology,116,gal,0,,0.66365572
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2015,Cal OES Headquarters,Cal OES Headquarters - Location Based,Purchased Electricity - Location Based - Scope 2,Regional Grid-Average,WECC California,2015,Unspecified Technology,5101812.8,kWh,0,,1504.912358
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2015,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,379518.51,gal,14406.4,mi,3332.172518
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2015,Cal OES Headquarters,CalEMA Fleet Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),27278.52,gal,1012.33,mi,278.5136892
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2015,Cal OES Headquarters,CalEMA Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,68278,therm,0,,362.283068
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2015,Cal OES Headquarters,Forklift Propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Industrial,Unspecified Technology,299.5,gal,0,,1.69466085
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2016,Cal OES Headquarters,Cal OES Headquarters - Location Based,Purchased Electricity - Location Based - Scope 2,Regional Grid-Average,WECC California,2016,Unspecified Technology,5775654,kWh,0,,1489.615836
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2016,Cal OES Headquarters,Cal OES Headquarters - Market Based,Purchased Electricity - Market Based - Scope 2,Regional Grid-Average,WECC California,2016,Unspecified Technology,5775654,kWh,0,,1489.615836
California Governor's Office of Emergency Services (formerly California Emergency Management Agency),2016,Cal OES Headquarters,CalEMA Fleet,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Passenger Cars,Low Emission Vehicles,194070.33,gal,0,mi,1703.937497
